"","companyId","avgOverallRating","numReviews"
"1085","company01402",NA,NA
"1086","company25302",NA,NA
"1087","company52725",5,100
"1088","company53589",3.5,102
"1089","company24949",4.1,24
"1090","company159382",NA,NA
"1091","company54218",NA,NA
"1092","company47527",3.5,643
"1093","company26791",NA,NA
"1094","company06698",NA,NA
"1095","company03348",3.8,1255
"1096","company10618",4,14
"1097","company10618",NA,NA
"1098","company31488",3,101
"1099","company167098",NA,NA
"1100","company10383",2.5,70
"1101","company71082",2.8,41
"1102","company31391",3.3,239
"1103","company242955",NA,NA
"1104","company154466",NA,NA
"1105","company179994",NA,NA
"1106","company01931",4.2,314
"1107","company47973",NA,NA
"1108","company17425",3.4,263
"1109","company67896",NA,NA
"1110","company70216",NA,NA
"1111","company11940",NA,NA
"1112","company06698",3.2,NA
"1113","company104314",3.6,31
"1114","company00834",3.7,NA
"1115","company00003",3.7,71
"1116","company05515",3.7,80
"1117","company09589",NA,NA
"1118","company127016",NA,NA
"1119","company127561",4,61
"1120","company30929",4.1,107
"1121","company162327",3.7,63
"1122","company28621",NA,NA
"1123","company01305",3.7,286
"1124","company32509",NA,NA
"1125","company20606",4.3,10
"1126","company73178",NA,NA
"1127","company53694",4,11
"1128","company140176",4.5,90
"1129","company35015",4,47
"1130","company09464",3.9,114
"1131","company141807",NA,NA
"1132","company91607",NA,NA
"1133","company64963",NA,NA
"1134","company25597",3.1,39
"1135","company101983",4.3,67
"1136","company82055",3.6,65
"1137","company17481",NA,NA
"1138","company07027",3.4,61
"1139","company50190",2.5,106
"1140","company08737",3.5,104
"1141","company34595",NA,NA
"1142","company09198",3.5,40
"1143","company15253",NA,NA
"1144","company47968",NA,NA
"1145","company02909",3.9,3807
"1146","company163848",3.9,12
"1147","company172517",3.5,43
"1148","company172517",NA,NA
"1149","company02126",3,36
"1150","company199781",NA,NA
"1151","company37497",NA,NA
"1152","company51219",NA,NA
"1153","company12274",NA,NA
"1154","company105735",NA,NA
"1155","company70667",2.4,61
"1156","company02859",3.7,336
"1157","company08073",NA,NA
"1158","company193488",NA,NA
"1159","company64716",NA,NA
"1160","company01300",NA,NA
"1161","company51233",NA,NA
"1162","company67031",2.7,36
"1163","company56925",4.5,43
"1164","company06354",NA,NA
"1165","company04869",NA,NA
"1166","company20521",3,78
"1167","company06985",3.9,77
"1168","company60756",2.8,13
"1169","company36563",3.3,69
"1170","company173518",NA,NA
"1171","company23117",3.8,964
"1172","company00709",3.7,68
"1173","company176908",NA,NA
"1174","company02644",2.9,119
"1175","company33586",NA,NA
"1176","company20577",NA,NA
"1177","company166138",4,32
"1178","company01293",NA,NA
"1179","company135434",NA,NA
"1180","company232995",NA,NA
"1181","company07386",3,18
"1182","company00075",3.6,54
"1183","company04139",NA,NA
"1184","company230282",NA,NA
"1185","company67389",NA,NA
"1186","company216196",NA,NA
"1187","company155256",NA,NA
"1188","company19291",NA,NA
"1189","company127518",NA,NA
"1190","company17895",3.8,NA
"1191","company17895",NA,NA
"1192","company13765",3.7,91
"1193","company69672",NA,NA
"1194","company13972",NA,NA
"1195","company13972",3.7,NA
"1196","company02031",4.2,66
"1197","company21172",NA,NA
"1198","company138360",NA,NA
"1199","company05322",NA,NA
"1200","company162548",NA,NA
"1201","company01837",3.4,43
"1202","company149041",1,64
"1203","company11484",NA,NA
"1204","company66217",NA,NA
"1205","company01126",4.1,100
"1206","company78443",4,112
"1207","company91952",NA,NA
"1208","company92278",NA,NA
"1209","company14569",3.3,121
"1210","company18928",3,108
"1211","company35536",3.9,288
"1212","company22303",3.2,52
"1213","company58969",NA,NA
"1214","company07387",3.7,NA
"1215","company07387",NA,NA
"1216","company36979",NA,NA
"1217","company153311",3,63
"1218","company02600",3.3,11
"1219","company131150",NA,NA
"1220","company32980",4.1,35
"1221","company16554",NA,NA
"1222","company127543",1.9,65
"1223","company152399",NA,NA
"1224","company01563",NA,NA
"1225","company89469",NA,NA
"1226","company111106",NA,NA
"1227","company83209",NA,NA
"1228","company09637",2.8,40
"1229","company234652",3.5,65
"1230","company17821",4,81
"1231","company26682",NA,NA
"1232","company48137",NA,NA
"1233","company28645",NA,NA
"1234","company16962",2.2,97
"1235","company00707",NA,NA
"1236","company08137",3.1,75
"1237","company29304",4.4,57
"1238","company18797",NA,NA
"1239","company00587",4,90
"1240","company80742",3.9,89
"1241","company80742",NA,NA
"1242","company07271",3.4,82
"1243","company33937",3.8,63
"1244","company110963",3.5,123
"1245","company101371",NA,NA
"1246","company10901",3.3,21
"1247","company10901",NA,NA
"1248","company21311",5,97
"1249","company133991",NA,NA
"1250","company01957",NA,NA
"1251","company02999",NA,NA
"1252","company05110",3.8,48
"1253","company00917",4.2,301
"1254","company00917",NA,NA
"1255","company35044",4,181
"1256","company104305",NA,NA
"1257","company21054",4,79
"1258","company10202",3.3,118
"1259","company20954",3.5,38
"1260","company36064",3.4,35
"1261","company01510",4,186
"1262","company00861",NA,NA
"1263","company27144",3.6,95
"1264","company76827",5,NA
"1265","company76827",NA,NA
"1266","company37854",4.3,21
"1267","company140209",3,59
"1268","company140209",NA,NA
"1269","company102124",NA,NA
"1270","company15861",3.2,92
"1271","company59981",3.6,63
"1272","company98458",NA,NA
"1273","company80042",NA,NA
"1274","company24520",NA,NA
"1275","company211311",NA,NA
"1276","company166941",NA,NA
"1277","company166941",2.9,NA
"1278","company07644",NA,NA
"1279","company16945",3.7,100
"1280","company29108",NA,NA
"1281","company215428",NA,NA
"1282","company11048",NA,NA
"1283","company02766",3.6,2423
"1284","company114263",3.5,12
"1285","company62065",3.2,102
"1286","company17467",NA,NA
"1287","company02615",3.7,32
"1288","company00225",4.2,6716
"1289","company32649",3.7,72
"1290","company17643",NA,NA
"1291","company72346",NA,NA
"1292","company00178",3.9,64
"1293","company88803",NA,NA
"1294","company63064",NA,NA
"1295","company68692",NA,NA
"1296","company02357",NA,NA
"1297","company02357",2.8,12
"1298","company214511",4.1,31
"1299","company131485",NA,NA
"1300","company108656",NA,NA
"1301","company67917",5,88
"1302","company74619",3,34
"1303","company64810",NA,NA
"1304","company184767",NA,NA
"1305","company08915",NA,NA
"1306","company108604",4.2,57
"1307","company30838",NA,NA
"1308","company90209",NA,NA
"1309","company00523",3.1,276
"1310","company59115",3.7,71
"1311","company11597",NA,NA
"1312","company106060",NA,NA
"1313","company70946",4,48
"1314","company55468",NA,NA
"1315","company00853",3.7,81
"1316","company30727",NA,NA
"1317","company49187",4,8
"1318","company119463",NA,NA
"1319","company30832",NA,NA
"1320","company01225",NA,NA
"1321","company135918",NA,NA
"1322","company37052",4.3,106
"1323","company17155",3.5,70
"1324","company19137",NA,NA
"1325","company19137",3.4,91
"1326","company12132",4.1,330
"1327","company121877",NA,NA
"1328","company56498",3.4,19
"1329","company127254",4.2,103
"1330","company54959",5,15
"1331","company152389",4,78
"1332","company66780",NA,NA
"1333","company30210",NA,NA
"1334","company31754",3.6,61
"1335","company15538",NA,NA
"1336","company43429",3.3,30
"1337","company21365",2.7,155
"1338","company157431",4,88
"1339","company221711",NA,NA
"1340","company20783",NA,NA
"1341","company179670",NA,NA
"1342","company45313",3.4,79
"1343","company166626",3.6,102
"1344","company69900",3.5,159
"1345","company135304",NA,NA
"1346","company96065",NA,NA
"1347","company21848",NA,NA
"1348","company25497",3.2,49
"1349","company166115",4.3,38
"1350","company108893",NA,NA
"1351","company42860",NA,NA
"1352","company09295",3.8,321
"1353","company26930",NA,NA
"1354","company118180",NA,NA
"1355","company17142",4,187
"1356","company229271",4.1,90
"1357","company55286",NA,NA
"1358","company110168",5,26
"1359","company106148",NA,NA
"1360","company18436",3.8,66
"1361","company18436",NA,NA
"1362","company11772",3.4,85
"1363","company08109",2.2,110
"1364","company211769",NA,NA
"1365","company04793",NA,NA
"1366","company48111",NA,NA
"1367","company74585",NA,NA
"1368","company74585",3,115
"1369","company41760",4.3,25
"1370","company33766",NA,NA
"1371","company25028",4.2,69
"1372","company102641",NA,NA
"1373","company104438",NA,NA
"1374","company00585",3.7,359
"1375","company59390",NA,NA
"1376","company101592",NA,NA
"1377","company13752",4,51
"1378","company164944",3.3,84
"1379","company02399",4.3,NA
"1380","company02399",NA,NA
"1381","company01921",NA,NA
"1382","company81762",NA,NA
"1383","company02231",3.6,89
"1384","company10294",NA,NA
"1385","company10294",3.6,NA
"1386","company00798",NA,NA
"1387","company02129",NA,NA
"1388","company13358",3.6,NA
"1389","company114397",NA,NA
"1390","company17620",3.3,189
"1391","company139103",NA,NA
"1392","company06335",NA,NA
"1393","company02053",1.3,106
"1394","company16937",5,41
"1395","company40069",5,53
"1396","company88802",3.7,32
"1397","company21629",NA,NA
"1398","company60131",NA,NA
"1399","company93911",NA,NA
"1400","company42993",4.2,117
"1401","company07403",4.1,32
"1402","company182607",NA,NA
"1403","company208728",NA,NA
"1404","company65972",NA,NA
"1405","company04720",NA,NA
"1406","company61593",3.8,218
"1407","company223208",NA,NA
"1408","company50541",3.4,155
"1409","company179690",NA,NA
"1410","company167005",4,81
"1411","company29293",NA,NA
"1412","company16972",5,85
"1413","company135651",2.9,32
"1414","company19138",3.5,172
"1415","company131246",NA,NA
"1416","company126329",NA,NA
"1417","company58881",NA,NA
"1418","company76995",NA,NA
"1419","company42355",4.3,197
"1420","company41555",NA,NA
"1421","company11750",3.1,NA
"1422","company11750",NA,NA
"1423","company35555",3,20
"1424","company211174",3,95
"1425","company70271",NA,NA
"1426","company114254",3.6,44
"1427","company07735",3.7,142
"1428","company03607",3.6,7
"1429","company04245",3.9,438
"1430","company127669",NA,NA
"1431","company06745",3.3,5
"1432","company17835",5,65
"1433","company09438",3.8,29
"1434","company03801",NA,NA
"1435","company70718",3.2,65
"1436","company20099",3,91
"1437","company30382",NA,NA
"1438","company104453",NA,NA
"1439","company147886",NA,NA
"1440","company94106",NA,NA
"1441","company177032",NA,NA
"1442","company128276",2,96
"1443","company133044",3.8,24
"1444","company29290",NA,NA
"1445","company135054",NA,NA
"1446","company41424",NA,NA
"1447","company199208",NA,NA
"1448","company02958",3.9,79
"1449","company203928",NA,NA
"1450","company86084",NA,NA
"1451","company109671",NA,NA
"1452","company01561",NA,NA
"1453","company39625",NA,NA
"1454","company39625",3.9,NA
"1455","company35599",4.3,42
"1456","company215527",2.9,63
"1457","company63652",NA,NA
"1458","company61917",NA,NA
"1459","company37998",4,139
"1460","company37998",NA,NA
"1461","company00762",3.7,108
"1462","company03464",NA,NA
"1463","company59018",2.1,40
"1464","company97949",5,8
"1465","company243138",NA,NA
"1466","company63912",2.9,121
"1467","company48089",3.5,101
"1468","company14785",NA,NA
"1469","company67767",4.5,75
"1470","company93395",4,48
"1471","company64067",4,NA
"1472","company64067",NA,NA
"1473","company162899",3,51
"1474","company106811",3.4,91
"1475","company20597",NA,NA
"1476","company175240",NA,NA
"1477","company10933",3.5,323
"1478","company192156",NA,NA
"1479","company03168",3.8,60
"1480","company102165",NA,NA
"1481","company54838",NA,NA
"1482","company01770",3.9,11
"1483","company110372",NA,NA
"1484","company46431",5,86
"1485","company20201",NA,NA
"1486","company102408",NA,NA
"1487","company54186",NA,NA
"1488","company30215",NA,NA
"1489","company17455",4,20
"1490","company17455",NA,NA
"1491","company15137",3.7,NA
"1492","company15137",NA,NA
"1493","company10089",NA,NA
"1494","company12484",4.7,77
"1495","company125984",1.9,86
"1496","company90824",NA,NA
"1497","company03329",NA,NA
"1498","company16427",3.5,150
"1499","company105916",4,99
"1500","company47231",3.8,62
"1501","company39260",3.6,27
"1502","company102846",3.7,60
"1503","company237536",NA,NA
"1504","company91647",NA,NA
"1505","company190077",NA,NA
"1506","company20283",3.7,58
"1507","company04473",4,106
"1508","company62360",3.4,143
"1509","company120117",3.9,42
"1510","company01837",NA,NA
"1511","company37107",3.3,63
"1512","company32899",NA,NA
"1513","company04045",3.5,44
"1514","company01693",3.6,51
"1515","company28276",NA,NA
"1516","company15303",4.2,30
"1517","company36062",NA,NA
"1518","company23262",3.3,12
"1519","company06985",NA,NA
"1520","company00003",NA,NA
"1521","company64623",NA,NA
"1522","company209099",4.1,61
"1523","company110835",NA,NA
"1524","company140167",NA,NA
"1525","company02135",NA,NA
"1526","company138623",NA,NA
"1527","company130504",4.1,102
"1528","company46766",NA,NA
"1529","company17843",3.4,272
"1530","company179536",NA,NA
"1531","company22936",5,88
"1532","company131404",NA,NA
"1533","company03605",3.8,NA
"1534","company32566",3.8,606
"1535","company180171",NA,NA
"1536","company182364",NA,NA
"1537","company15953",3.9,67
"1538","company02496",3.6,NA
"1539","company158984",4,98
"1540","company08714",3.6,199
"1541","company47128",NA,NA
"1542","company47128",3.5,40
"1543","company21321",NA,NA
"1544","company08803",3,46
"1545","company144349",NA,NA
"1546","company02337",4,58
"1547","company218203",3.9,94
"1548","company27799",NA,NA
"1549","company186719",NA,NA
"1550","company49570",NA,NA
"1551","company09241",4.1,219
"1552","company06103",4.6,68
"1553","company05304",3.4,74
"1554","company04464",NA,NA
"1555","company09145",3.9,82
"1556","company54681",4,71
"1557","company50507",NA,NA
"1558","company00044",3.4,75
"1559","company38202",3.7,68
"1560","company105620",NA,NA
"1561","company26219",4.2,139
"1562","company36620",NA,NA
"1563","company201699",NA,NA
"1564","company06629",4,35
"1565","company06074",NA,NA
"1566","company00072",NA,NA
"1567","company00072",3.2,23
"1568","company106605",4.1,59
"1569","company00143",4,47
"1570","company78188",4,183
"1571","company25122",3.4,1759
"1572","company12073",3.9,301
"1573","company02428",NA,NA
"1574","company117816",4.3,116
"1575","company00502",3.8,262
"1576","company21324",3.2,32
"1577","company105803",NA,NA
"1578","company114299",NA,NA
"1579","company13831",4.2,53
"1580","company230449",NA,NA
"1581","company58050",NA,NA
"1582","company109704",NA,NA
"1583","company24161",3.4,41
"1584","company199292",NA,NA
"1585","company202404",3.7,94
"1586","company38734",3,9
"1587","company59225",NA,NA
"1588","company11773",3.8,34
"1589","company43601",3.4,594
"1590","company134066",4,46
"1591","company19992",2.9,204
"1592","company209683",NA,NA
"1593","company100769",NA,NA
"1594","company52933",4,46
"1595","company166205",NA,NA
"1596","company32408",3.6,148
"1597","company02305",3.6,84
"1598","company08788",3.7,28
"1599","company04736",3.9,24
"1600","company224524",4.6,85
"1601","company68873",4.2,NA
"1602","company15395",3,78
"1603","company93909",NA,NA
"1604","company152512",3.1,122
"1605","company48663",NA,NA
"1606","company133668",NA,NA
"1607","company47457",3,78
"1608","company12026",NA,NA
"1609","company18510",3.8,97
"1610","company91774",3.8,59
