"","companyId","jobId","stateProvince","industry","city","normTitle","normTitleCategory","experienceRequired","estimatedSalary","supervisingJob","licenseRequiredJob","educationRequirements","sum_of_clicks","sum_localclick","days","clickspday","locclickspday"
"205","company00181","job0384232","NY",NA,"Far Rockaway","pharmacy manager","pharmacy",NA,79700,1,0,"None",354,2,23,15.3913043478261,0.0869565217391304
"206","company00181","job0430541","WI",NA,NA,"medical sales executive","sales",NA,70700,0,0,"None",116,12,3,38.6666666666667,4
"207","company00181","job0466649","VA",NA,"Spotsylvania","trainee manager","management",NA,27000,1,0,"High School",1472,110,98,15.0204081632653,1.12244897959184
"208","company00181","job0466677","CA",NA,"San Ramon","beauty consultant","sales",NA,34900,0,0,"High School",1370,27,95,14.4210526315789,0.284210526315789
"209","company00181","job0506151","NJ",NA,"Fairfield","pharmacy technician","pharmacy",NA,29400,0,0,"None",155,6,3,51.6666666666667,2
"210","company00181","job0506151","NJ",NA,"Fairfield",NA,NA,NA,29400,0,0,"None",284,4,16,17.75,0.25
"211","company00181","job0518650","AZ",NA,"Tempe","pharmacy technician","pharmacy",NA,27000,0,1,"High School",1682,206,87,19.3333333333333,2.36781609195402
"212","company00181","job0518650","AZ",NA,"Tempe",NA,NA,NA,27000,0,1,"High School",33,2,2,16.5,1
"213","company00181","job0521901","FL",NA,NA,"registered nurse","mednurse",3,54900,1,1,"Higher Education",2033,140,39,52.1282051282051,3.58974358974359
"214","company00181","job0521902","NH",NA,NA,"travel nurse","mednurse",2,45400,0,1,"Higher Education",555,44,39,14.2307692307692,1.12820512820513
"215","company00181","job0566613","OH",NA,"Columbus","operations manager","management",NA,32900,1,0,"High School",839,295,33,25.4242424242424,8.93939393939394
"216","company00181","job0765739","WV",NA,"Buckhannon","trainee manager","management",NA,27000,1,0,"High School",769,150,56,13.7321428571429,2.67857142857143
"217","company00181","job0765751","DC",NA,"Washington","beauty consultant","sales",NA,35100,0,0,"High School",1438,520,79,18.2025316455696,6.58227848101266
"218","company00181","job0846975","UT",NA,"Sandy","pharmacy technician","pharmacy",NA,31600,0,1,"High School",365,32,26,14.0384615384615,1.23076923076923
"219","company00181","job0846975","UT",NA,"Sandy","pharmacy technician","pharmacy",NA,36300,0,1,"High School",348,30,22,15.8181818181818,1.36363636363636
"220","company00181","job0847039","NH",NA,"Somersworth",NA,NA,NA,21600,0,0,"High School",851,119,48,17.7291666666667,2.47916666666667
"221","company00181","job0847071","CA",NA,"Walnut Creek",NA,NA,NA,21700,0,0,"High School",322,21,23,14,0.91304347826087
"222","company00181","job0847129","FL",NA,"Spring Hill","pharmacy technician","pharmacy",NA,32400,0,1,"High School",279,9,21,13.2857142857143,0.428571428571429
"223","company00181","job0847129","FL",NA,"Spring Hill","pharmacy technician","pharmacy",NA,34300,0,1,"High School",320,28,24,13.3333333333333,1.16666666666667
"224","company00181","job0860244","MA",NA,"Shrewsbury","pharmacy technician","pharmacy",NA,37900,0,1,"High School",281,12,25,11.24,0.48
"225","company00181","job0903877","TX",NA,"Houston","manager in training","management",1,29800,1,0,"High School",240,89,6,40,14.8333333333333
"226","company00181","job0909953","NJ",NA,"Lincoln Park","pharmacy manager","pharmacy",NA,62700,0,1,"Higher Education",155,14,9,17.2222222222222,1.55555555555556
"227","company00181","job0924626","OK",NA,"Lawton","pharmacy technician","pharmacy",16,24500,0,1,"High School",21,13,1,21,13
"228","company00181","job0924626","OK",NA,"Lawton","pharmacy technician","pharmacy",16,34600,0,1,"High School",30,7,3,10,2.33333333333333
"229","company00181","job0925426","VA",NA,"Alexandria","pharmacy technician","pharmacy",16,29000,0,1,"High School",15,1,1,15,1
"230","company00181","job0925426","VA",NA,"Alexandria","pharmacy technician","pharmacy",16,34800,0,1,"High School",27,1,2,13.5,0.5
"231","company00181","job0925737","IL",NA,"Chicago","beauty consultant","sales",16,25000,1,0,"High School",35,19,3,11.6666666666667,6.33333333333333
"232","company00181","job0925737","IL",NA,"Chicago","beauty consultant","sales",16,36900,1,0,"High School",9,0,1,9,0
"233","company00185","job0512047","NC",NA,"Skyland","order picker","warehouse",NA,16600,0,0,"Higher Education",1239,45,27,45.8888888888889,1.66666666666667
"234","company00185","job0812532","VA",NA,"Stafford","stocker","warehouse",NA,18800,0,1,"Higher Education",1576,237,13,121.230769230769,18.2307692307692
"235","company00189","job0026862","UNKNOWN",NA,NA,"software engineer","techsoftware",1.3,118700,0,0,"Higher Education",11,1,1,11,1
"236","company00189","job0103103","WA",NA,"Seattle","commander","military",1,58500,1,0,"Higher Education",457,77,30,15.2333333333333,2.56666666666667
"237","company00189","job0103103","WA",NA,"Seattle","commander","military",3,58500,1,0,"Higher Education",1351,139,69,19.5797101449275,2.01449275362319
"238","company00189","job0149714","WA",NA,"Seattle","operations associate","admin",NA,42600,0,0,"Higher Education",290,7,28,10.3571428571429,0.25
"239","company00189","job0203269","MA",NA,"Cambridge","senior software architect","techsoftware",3.3,130600,0,0,"Higher Education",199,12,7,28.4285714285714,1.71428571428571
"240","company00189","job0203269","MA",NA,"Cambridge","senior software architect","techsoftware",10,130600,0,0,"Higher Education",1124,6,87,12.9195402298851,0.0689655172413793
"241","company00189","job0222103","WA",NA,"Seattle","software test engineer","techsoftware",5,117000,0,0,"Higher Education",359,5,21,17.0952380952381,0.238095238095238
"242","company00189","job0313373","UNKNOWN",NA,NA,"software engineer","techsoftware",2,117100,0,0,"Higher Education",351,27,13,27,2.07692307692308
"243","company00189","job0369941","AZ",NA,"Phoenix","security engineer","engid",1,60900,0,0,"Higher Education",856,178,40,21.4,4.45
"244","company00189","job0454190","UNKNOWN",NA,NA,"software engineer","techsoftware",3,135800,0,0,"Higher Education",1056,38,72,14.6666666666667,0.527777777777778
"245","company00189","job0454190","UNKNOWN",NA,NA,NA,NA,3,135800,0,0,"Higher Education",149,6,12,12.4166666666667,0.5
"246","company00189","job0494663","CA",NA,"San Diego","senior scientist","science",7,147700,0,0,"Higher Education",1815,579,101,17.970297029703,5.73267326732673
"247","company00189","job0544924","WA",NA,"Seattle","senior software engineer","techsoftware",7,102700,0,0,"Higher Education",984,13,60,16.4,0.216666666666667
"248","company00189","job0791456","WA",NA,"Seattle","finance manager","accounting",NA,80000,1,0,"Higher Education",222,73,17,13.0588235294118,4.29411764705882
"249","company00189","job0791456","WA",NA,"Seattle","finance manager","accounting",NA,119100,1,0,"Higher Education",819,125,51,16.0588235294118,2.45098039215686
"250","company00189","job0791456","WA",NA,"Seattle","senior financial analyst","accounting",NA,91500,1,0,"Higher Education",511,91,24,21.2916666666667,3.79166666666667
"251","company00189","job0936867","WA",NA,"Seattle","software engineering manager","techsoftware",5,116400,1,0,"Higher Education",371,14,26,14.2692307692308,0.538461538461538
"252","company00189","job0936867","WA",NA,"Seattle","software engineering manager","techsoftware",5,131100,1,0,"Higher Education",228,23,20,11.4,1.15
"253","company00189","job1007719","UNKNOWN",NA,NA,"software engineer","techsoftware",3,97300,0,0,"Higher Education",462,33,16,28.875,2.0625
"254","company00194","job0698089","DE",NA,"Delaware City","patrol officer","protective",NA,18800,0,1,"High School",2967,121,86,34.5,1.40697674418605
"255","company00194","job0698089","DE",NA,"Delaware City",NA,NA,NA,18800,0,1,"High School",294,22,15,19.6,1.46666666666667
"256","company00196","job0117298","MO",NA,"Saint James","asset protection associate","retail",2,26700,0,0,"None",266,13,8,33.25,1.625
"257","company00196","job0132333","NY",NA,"Kingdom","data analyst","techinfo",NA,32900,0,0,"None",16,0,1,16,0
"258","company00196","job0133699","MI",NA,"Coldwater",NA,NA,3,44700,0,1,"Higher Education",117,25,7,16.7142857142857,3.57142857142857
"259","company00196","job0210023","TX",NA,"Plano","pharmacy manager","pharmacy",NA,88100,0,0,"None",3,2,1,3,2
"260","company00196","job0212729","NC",NA,"Shelby","processor","admin",NA,19200,0,0,"None",208,55,6,34.6666666666667,9.16666666666667
"261","company00196","job0259330","MO",NA,"Harrisonville",NA,NA,NA,21300,0,0,"None",47,10,3,15.6666666666667,3.33333333333333
"262","company00196","job0264868","NE",NA,"North Platte","quality control manager","management",0.5,22000,0,0,"None",320,96,7,45.7142857142857,13.7142857142857
"263","company00196","job0276060","FL",NA,"Fort Pierce","processor","admin",NA,18300,0,0,"None",254,17,4,63.5,4.25
"264","company00196","job0315039","VA",NA,"Gordonsville","pharmacist","pharmacy",NA,36400,1,1,"Higher Education",149,12,8,18.625,1.5
"265","company00196","job0359136","KY",NA,"Bowling Green","assistant","uncategorized",2,22400,0,0,"None",641,211,6,106.833333333333,35.1666666666667
"266","company00196","job0641279","KY",NA,"Middletown","assistant","uncategorized",2,24700,0,0,"None",209,11,8,26.125,1.375
"267","company00196","job0641279","KY",NA,"Middletown",NA,NA,2,24700,0,0,"None",97,3,2,48.5,1.5
"268","company00196","job0739564","AR",NA,"Bentonville","systems analyst","techinfo",10,87100,0,0,"Higher Education",1605,220,97,16.5463917525773,2.2680412371134
"269","company00196","job0899525","DC",NA,"Washington","regulatory affairs manager","legal",8,100700,0,0,"None",750,122,5,150,24.4
"270","company00196","job0941788","MI",NA,"Burton","assistant","uncategorized",2,25500,0,0,"None",519,39,11,47.1818181818182,3.54545454545455
"271","company00196","job1021549","KY",NA,"Winchester","assistant","uncategorized",2,29000,0,0,"None",349,128,8,43.625,16
"272","company00197","job0110035","MI",NA,"Troy","retail sales associate","retail",NA,29800,0,0,"None",485,44,27,17.962962962963,1.62962962962963
"273","company00200","job0000214","VA",NA,"Virginia Beach","restaurant manager","food",NA,49200,1,0,"High School",31,1,1,31,1
"274","company00200","job0124872","TX",NA,"Lubbock","host/hostess","food",NA,26500,0,0,"None",1571,521,100,15.71,5.21
"275","company00200","job1017207","CA","FOOD_AND_BEVERAGES","Inglewood","bartender","food",NA,24300,0,0,"None",288,42,13,22.1538461538462,3.23076923076923
"276","company00203","job0670253","GA",NA,"Suwanee","claims representative","insurance",1,31200,0,0,"High School",3724,121,28,133,4.32142857142857
"277","company00203","job1002958","AZ",NA,"Chandler","customer service representative","customer",0.5,28500,0,0,"High School",781,113,18,43.3888888888889,6.27777777777778
"278","company00208","job0176546","WI",NA,"Appleton","housekeeper","sanitation",NA,17000,0,0,"None",118,2,8,14.75,0.25
"279","company00208","job0309559","FL","RESTAURANTS_TRAVEL_AND_LEISURE","Lake Mary","laundry attendant","sanitation",0,17100,0,0,"High School",641,38,12,53.4166666666667,3.16666666666667
"280","company00208","job0659228","GA",NA,"Alpharetta","housekeeper","sanitation",NA,17900,0,0,"None",62,6,3,20.6666666666667,2
"281","company00216","job0007449","MN","RETAIL","Saint Paul","department head","management",1,27200,1,1,"Higher Education",161,24,14,11.5,1.71428571428571
"282","company00216","job0036429","FL","RETAIL","Tampa","operations associate","admin",0.3,19700,0,1,"High School",361,35,25,14.44,1.4
"283","company00216","job0036429","FL","RETAIL","Tampa","operations associate","admin",1,19700,0,1,"High School",633,100,49,12.9183673469388,2.04081632653061
"284","company00216","job0058012","TX","RETAIL","Plano","operations associate","admin",0.3,20100,0,1,"High School",528,30,44,12,0.681818181818182
"285","company00216","job0058012","TX","RETAIL","Plano","operations associate","admin",1,20100,0,1,"High School",570,66,39,14.6153846153846,1.69230769230769
"286","company00220","job0000422","IN","AUTO","Fort Wayne",NA,NA,NA,24300,0,1,"None",29,3,1,29,3
"287","company00220","job0000805","NV","AUTO","Las Vegas","customer service representative","customer",NA,22300,0,1,"None",37,29,4,9.25,7.25
"288","company00220","job0380572","WA",NA,"Spokane","reservations manager","management",NA,35400,0,0,"None",870,249,56,15.5357142857143,4.44642857142857
"289","company00220","job0382144","MA",NA,"Woburn","housekeeper","sanitation",NA,18200,0,0,"None",1304,157,82,15.9024390243902,1.91463414634146
"290","company00220","job0392549","NC",NA,"Thomasville","customer service representative","customer",NA,22300,0,1,"None",1494,385,30,49.8,12.8333333333333
"291","company00220","job0507901","NY","AUTO","Buffalo","general manager","management",NA,25200,0,1,"None",501,96,37,13.5405405405405,2.59459459459459
"292","company00220","job0507901","NY",NA,"Buffalo","general manager","management",NA,25200,0,1,"None",991,337,61,16.2459016393443,5.52459016393443
"293","company00220","job0645825","ME","AUTO","Auburn","general manager","management",1,41900,1,1,"None",303,30,8,37.875,3.75
"294","company00220","job0681134","AZ","AUTO","Lakeside","customer service representative","customer",NA,22300,0,1,"None",140,22,8,17.5,2.75
"295","company00220","job0681134","AZ",NA,"Lakeside","customer service representative","customer",NA,22300,0,1,"None",1322,126,57,23.1929824561403,2.21052631578947
"296","company00220","job0976993","PA","AUTO","Norristown",NA,NA,NA,29300,0,1,"High School",205,33,13,15.7692307692308,2.53846153846154
"297","company00225","job0047939","OR","HEALTH_CARE","Portland","training specialist","education",5,72600,1,1,"High School",62,22,3,20.6666666666667,7.33333333333333
"298","company00225","job0096307","VA","HEALTH_CARE","McLean","mri technologist","medtech",2,39600,0,1,"High School",335,9,24,13.9583333333333,0.375
"299","company00225","job0096307","VA",NA,"McLean","mri technologist","medtech",0.7,39600,0,1,"High School",29,3,2,14.5,1.5
"300","company00225","job0100352","CA","HEALTH_CARE","Los Angeles","registered nurse - operating room","mednurse",NA,75300,0,1,"None",145,21,7,20.7142857142857,3
"301","company00225","job0104441","CA","HEALTH_CARE","Bellflower","physical therapist","therapy",NA,76700,0,1,"Higher Education",308,17,8,38.5,2.125
"302","company00225","job0145134","VA","HEALTH_CARE","Manassas","medical services manager","admin",NA,53600,0,1,"Higher Education",82,3,1,82,3
"303","company00225","job0145134","VA",NA,"Manassas","medical services manager","admin",NA,53600,0,1,"Higher Education",486,25,13,37.3846153846154,1.92307692307692
"304","company00225","job0146420","CO","HEALTH_CARE","Denver","administrative assistant","admin",NA,32800,0,0,"None",145,55,1,145,55
"305","company00225","job0146420","CO",NA,"Denver","administrative assistant","admin",NA,32800,0,0,"None",2401,991,100,24.01,9.91
"306","company00225","job0169700","CA",NA,"Oakland","registered nurse ii","mednurse",NA,49800,0,1,"High School",1594,179,100,15.94,1.79
"307","company00225","job0224859","CO",NA,"Greenwood Village","release manager","techsoftware",3,73800,1,0,"Higher Education",483,10,9,53.6666666666667,1.11111111111111
"308","company00225","job0346549","CA",NA,"Walnut Creek","it support","techhelp",8,97300,1,1,"Higher Education",1453,152,58,25.051724137931,2.62068965517241
"309","company00225","job0387130","CA",NA,"Los Angeles","registered nurse - dialysis","mednurse",NA,77800,0,1,"None",954,220,42,22.7142857142857,5.23809523809524
"310","company00225","job0387337","CO",NA,"Lonetree","physician","meddr",NA,193100,0,0,"None",140,2,8,17.5,0.25
"311","company00225","job0451646","CA",NA,"Pasadena","head of project management","management",15,113400,1,1,"High School",879,52,23,38.2173913043478,2.26086956521739
"312","company00225","job0507555","CA",NA,"Riverside","social worker","service",NA,64900,1,1,"Higher Education",1548,156,100,15.48,1.56
"313","company00225","job0578617","CA",NA,"Antioch","registered nurse ii","mednurse",0.5,48200,0,1,"High School",425,24,23,18.4782608695652,1.04347826086957
"314","company00225","job0587573","CA",NA,"Chula Vista","family medicine physician","meddr",NA,37900,0,1,"None",332,37,8,41.5,4.625
"315","company00225","job0890824","VA",NA,"Fairfax","workforce manager","management",3,37800,1,1,"High School",619,43,7,88.4285714285714,6.14285714285714
"316","company00226","job0135234","CO",NA,"Denver","front desk agent","customer",NA,22600,0,0,"Higher Education",2301,952,21,109.571428571429,45.3333333333333
"317","company00231","job0093867","FL",NA,"Melbourne","systems administrator","techhelp",1.7,65600,0,1,"Higher Education",469,47,32,14.65625,1.46875
